States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Date,Season
Tamil Nadu,3348.0,2760.0,2562.5,7260.0,5820.0,8230.0,6170.0,5000.0,4084.0,,14013.4,,8509.6,,8821.8,6365.6,4740.0,,1510.0,1420.0,1060.0,5940.0,2017-07-11,1
Tamil Nadu,3190.0,2692.0,2565.0,4980.0,6280.0,6660.0,6690.0,4800.0,3684.0,,12809.25,,9090.4,,9640.8,8128.0,4420.0,,1500.0,2300.0,1720.0,1740.0,2018-07-11,1
Tamil Nadu,3387.5,3012.5,3147.5,6375.0,8450.0,8412.5,8300.0,5800.0,3577.5,,15107.25,,7814.5,,9471.5,6734.25,4366.75,,1605.0,2050.0,1825.0,3375.0,2019-07-11,1
Tamil Nadu,2530.0,2720.0,2502.5,9920.0,11320.0,13320.0,7130.0,7400.0,3926.0,,15147.8,,8158.4,,9023.4,6601.0,4519.0,,1540.0,2100.0,1240.0,700.0,2016-08-11,1
Tamil Nadu,3333.2,2660.0,2525.0,7130.0,5820.0,7640.0,5920.0,4750.0,4072.0,,13962.4,,8425.6,,8791.0,6139.8,4900.0,,1510.0,1500.0,2600.0,4080.0,2017-08-11,1
Tamil Nadu,3170.0,2860.0,2937.5,5800.0,6400.0,6480.0,6770.0,4970.0,3700.0,,13145.4,,8478.0,,9764.6,7629.2,4560.0,,1510.0,2300.0,1500.0,980.0,2018-08-11,1
Tamil Nadu,3350.0,2900.0,2700.0,6100.0,8300.0,8200.0,8150.0,5400.0,3485.0,,13626.0,,7851.0,,9395.0,6636.5,4600.0,,1700.0,1900.0,1550.0,2200.0,2019-08-11,1
Tamil Nadu,2500.0,2720.0,2527.5,9780.0,10160.0,12020.0,6630.0,6750.0,3864.0,,15247.0,,8445.6,,9089.0,7285.0,4782.0,,1540.0,2280.0,1240.0,1060.0,2016-09-11,1
Tamil Nadu,3310.0,2640.0,2550.0,7460.0,6260.0,8140.0,6500.0,4950.0,4108.0,,13918.6,,8469.6,,8636.8,6475.4,5180.0,,1510.0,1440.0,2120.0,1900.0,2017-09-11,1
Tamil Nadu,3087.5,2887.5,2852.5,5750.0,6262.5,6387.5,6825.0,5230.0,3477.5,,13415.25,,8830.25,,9763.25,7521.0,4575.0,,1512.5,2250.0,1175.0,800.0,2018-09-11,1
Tamil Nadu,3500.0,2900.0,3083.33,6266.67,8533.33,8583.33,8250.0,5666.67,3696.67,,14798.0,,7671.0,,10136.0,7169.67,4833.33,,1633.33,1700.0,2633.33,1066.67,2019-09-11,1
Tamil Nadu,2695.0,2664.0,2527.5,11100.0,10980.0,11220.0,6900.0,6800.0,3864.0,,15123.0,,8497.2,,9023.0,6869.4,4638.0,,1540.0,2000.0,1200.0,1420.0,2016-10-11,1
Tamil Nadu,3330.0,2652.0,2595.0,7560.0,6240.0,7880.0,6480.0,4950.0,4072.0,,13852.6,,8559.6,,8636.8,6716.2,5340.0,,1500.0,1440.0,2460.0,1880.0,2017-10-11,1
Tamil Nadu,3087.5,2875.0,2855.0,5762.5,6250.0,6500.0,6995.0,5275.0,3562.5,,13565.0,,8920.5,,9633.25,7499.25,4475.0,,1537.5,2362.5,1325.0,975.0,2018-10-11,1
Tamil Nadu,3821.43,3037.14,3262.86,6564.29,8628.57,8885.71,8442.86,5928.57,3650.0,,14489.57,12967.0,7821.14,,9972.14,7217.0,4614.29,,1485.71,1985.71,3542.86,1928.57,2019-10-11,1
Tamil Nadu,2815.0,2744.0,2550.0,12540.0,10320.0,10540.0,6580.0,6600.0,3906.0,,14929.4,,8467.6,,9110.0,6777.4,4530.0,,1540.0,1860.0,1100.0,700.0,2016-11-11,2
Tamil Nadu,3282.0,2692.0,2670.0,7060.0,6170.0,7080.0,6390.0,5050.0,4040.0,,13720.6,,8534.8,,8674.8,6787.2,5220.0,,1510.0,1400.0,3300.0,3720.0,2017-11-11,2
Tamil Nadu,3075.0,2900.0,2860.0,5875.0,6275.0,7212.5,7025.0,5185.0,3545.0,,13086.25,,8998.0,,9711.5,7544.25,4525.0,,1530.0,2475.0,1650.0,1175.0,2018-11-11,2
Tamil Nadu,3883.33,3056.67,3241.11,6488.89,8988.89,11587.5,8911.11,6100.0,3614.44,2800.0,14917.44,13076.5,8111.44,10736.0,10079.56,7395.44,4688.89,36000.0,1444.44,2433.33,5333.33,1811.11,2019-11-11,2
Tamil Nadu,2902.0,2812.0,2562.5,12200.0,9560.0,10010.0,6510.0,6500.0,3934.0,,14653.8,,8489.6,,9120.0,7009.8,4512.0,,1540.0,1820.0,1220.0,800.0,2016-12-11,2
Tamil Nadu,3278.0,2752.0,2505.0,6520.0,6060.0,6680.0,6410.0,4950.0,3926.0,,13369.0,,8708.4,,8938.2,7065.8,4840.0,,1510.0,1280.0,3980.0,1700.0,2017-12-11,2
Tamil Nadu,3100.0,2990.0,3068.0,6520.0,6860.0,7980.0,7320.0,5340.0,3402.0,,13658.8,,8502.6,,9676.8,7016.4,4430.0,,1474.0,1900.0,1200.0,1200.0,2018-12-11,2
Tamil Nadu,3961.11,3117.78,3037.78,6388.89,8977.78,11516.67,9044.44,5962.5,3568.89,2800.0,14713.44,12483.5,8234.11,,10080.5,8220.63,4666.67,36000.0,1522.22,2477.78,8622.22,1655.56,2019-12-11,2
Tamil Nadu,2683.0,2710.0,2336.75,6380.0,13060.0,14440.0,9300.0,7250.0,3380.0,,12200.2,,7973.2,,8955.4,5651.8,3929.0,,1510.0,1640.0,1820.0,3140.0,2016-01-12,2
Tamil Nadu,3285.0,2816.0,2582.5,10800.0,7540.0,9470.0,6300.0,5900.0,4078.0,,13998.2,,8533.8,,9132.0,7196.8,4593.0,,1540.0,1480.0,1200.0,940.0,2017-01-12,2
Tamil Nadu,3342.0,2696.0,2505.0,6340.0,6300.0,6670.0,6580.0,5200.0,3692.0,,12929.4,,8762.6,,8971.2,7027.8,4860.0,,1500.0,1440.0,3760.0,720.0,2018-01-12,2
Tamil Nadu,3040.0,2920.0,2920.0,6500.0,7080.0,7700.0,7440.0,5320.0,3388.0,,14001.2,,8196.4,,9388.2,6895.4,4456.6,,1550.0,1940.0,1260.0,2940.0,2019-01-12,2
Tamil Nadu,2525.0,2750.0,2336.75,5880.0,12320.0,13300.0,8610.0,6500.0,3430.0,,12057.0,,7820.4,,8922.6,5994.4,3805.0,,1530.0,1560.0,1460.0,780.0,2016-02-12,3
Tamil Nadu,3328.0,2776.0,2572.5,9225.0,7000.0,9270.0,6440.0,5800.0,4242.0,,13998.2,,8600.4,,9077.0,7240.8,4572.0,,1550.0,1340.0,1120.0,1940.0,2017-02-12,3
Tamil Nadu,3208.6,2736.0,2505.0,5750.0,6390.0,6660.0,6760.0,5000.0,3506.0,,12774.6,,8698.4,,9043.2,7035.6,4800.0,,1500.0,1360.0,2260.0,640.0,2018-02-12,3
Tamil Nadu,3060.0,2920.0,2940.0,6260.0,7950.0,7730.0,7680.0,5840.0,3370.0,,13894.0,,8259.2,,9470.0,7112.2,4303.4,,1602.0,1800.0,1040.0,1000.0,2019-02-12,3
Tamil Nadu,2412.5,2700.0,2265.67,5762.5,11175.0,13125.0,8550.0,6000.0,3462.5,,11993.75,,8172.75,,9037.75,6226.25,3625.0,,1537.5,1600.0,1200.0,650.0,2016-03-12,3
Tamil Nadu,3266.67,2813.33,2305.0,7000.0,6533.33,8566.67,6033.33,5400.0,4293.33,,13878.67,,9075.0,,9120.0,6875.33,4400.0,,1550.0,1200.0,1033.33,2233.33,2017-03-12,3
Tamil Nadu,3066.6,2692.0,2525.0,5580.0,6540.0,6590.0,6820.0,4950.0,3612.0,,12884.6,,8808.4,,9120.0,7798.5,4630.0,,1500.0,1400.0,1420.0,680.0,2018-03-12,3
Tamil Nadu,3080.0,2960.0,2940.0,6260.0,8120.0,7590.0,7660.0,5688.0,3472.0,,13914.0,10000.0,7961.0,,9577.8,7083.8,4300.0,,1584.0,1580.0,960.0,1020.0,2019-03-12,3
Tamil Nadu,2364.0,2630.0,2336.75,6140.0,11980.0,13740.0,8380.0,7100.0,3990.0,,13318.2,,8039.6,,9000.2,6870.6,3784.0,,1530.0,1620.0,1180.0,1220.0,2016-04-12,3
Tamil Nadu,3175.0,2785.0,2533.33,7625.0,6800.0,9300.0,6625.0,5600.0,4232.5,,14305.25,,8701.75,,9065.0,6528.75,4375.0,,1562.5,1375.0,1000.0,1200.0,2017-04-12,3
Tamil Nadu,3040.0,2672.0,2525.0,5230.0,6380.0,6440.0,6720.0,5000.0,3414.0,,12891.2,,9035.2,,9300.2,8118.8,4400.0,,1500.0,1760.0,1160.0,820.0,2018-04-12,3
Tamil Nadu,3050.0,2990.0,2940.0,6220.0,8060.0,7490.0,7550.0,5548.0,3506.0,,13911.2,9750.0,8067.8,,9416.0,6744.0,4173.4,,1584.0,1740.0,1040.0,2360.0,2019-04-12,3
Tamil Nadu,2404.0,2670.0,2372.5,7160.0,13100.0,16160.0,8440.0,7350.0,3944.0,,14015.8,,8231.6,,9088.0,6910.8,4075.0,,1530.0,1940.0,1200.0,3020.0,2016-05-12,3
Tamil Nadu,3115.0,2762.5,2600.0,7600.0,6712.5,9012.5,6700.0,5400.0,4200.0,,14395.25,,8667.0,,8982.75,6441.75,4575.0,,1537.5,1525.0,1000.0,675.0,2017-05-12,3
Tamil Nadu,3100.0,2660.0,2525.0,5040.0,6260.0,6490.0,6700.0,4750.0,3068.0,,13264.8,,8933.2,,9216.0,8171.4,4460.0,,1500.0,2000.0,1100.0,860.0,2018-05-12,3
Tamil Nadu,3125.0,2912.5,2975.0,6350.0,8187.5,7850.0,7925.0,5610.0,3592.5,,14418.0,9750.0,7857.5,,9518.75,6781.25,4100.0,,1583.33,1750.0,1150.0,3575.0,2019-05-12,3
Tamil Nadu,2528.0,2654.0,2390.0,7690.0,12120.0,15480.0,7960.0,7200.0,3902.0,,14412.0,,8253.6,,9066.2,6814.8,4289.0,,1530.0,2040.0,1340.0,5260.0,2016-06-12,1
Tamil Nadu,3275.0,2775.0,2516.67,7325.0,5925.0,8700.0,6300.0,4900.0,4165.0,,14353.75,,8667.0,,8900.75,6565.5,4700.0,,1537.5,1450.0,1150.0,1775.0,2017-06-12,1
Tamil Nadu,3230.0,2700.0,2510.0,4980.0,6280.0,6590.0,6720.0,4666.67,3658.0,,13500.0,,8933.0,,9464.6,8259.6,4300.0,,1500.0,2020.0,1220.0,1200.0,2018-06-12,1
Tamil Nadu,3270.0,2942.0,2962.0,6410.0,8660.0,8540.0,8500.0,5628.0,3586.0,,14772.2,9500.0,7581.6,,9572.0,6707.6,4333.4,,1587.5,2040.0,1760.0,3610.0,2019-06-12,1
Tamil Nadu,2512.0,2714.0,2447.5,9390.0,12060.0,15320.0,7720.0,7450.0,3876.0,,14873.0,,8209.8,,9054.2,6615.5,4208.0,,1540.0,2200.0,1480.0,2060.0,2016-07-12,1
Tamil Nadu,3348.0,2740.0,2562.5,7260.0,5840.0,8200.0,6180.0,5000.0,4074.0,,14002.4,,8509.6,,8821.8,6365.6,4740.0,,1510.0,1440.0,1040.0,6280.0,2017-07-12,1
Tamil Nadu,3190.0,2692.0,2565.0,4980.0,6280.0,6660.0,6690.0,4800.0,3684.0,,13060.4,,9090.4,,9640.8,8128.0,4420.0,,1500.0,2220.0,1720.0,1640.0,2018-07-12,1
Tamil Nadu,3387.5,3012.5,3147.5,6375.0,8450.0,8412.5,8300.0,5800.0,3577.5,,15107.25,,7814.5,,9471.5,6734.25,4366.75,,1605.0,2025.0,1825.0,3500.0,2019-07-12,1
Tamil Nadu,2530.0,2720.0,2502.5,9850.0,11280.0,13320.0,7130.0,7400.0,3926.0,,15147.8,,8158.4,,9023.4,6601.0,4519.0,,1540.0,2080.0,1240.0,700.0,2016-08-12,1
Tamil Nadu,3333.2,2660.0,2525.0,7130.0,5820.0,7640.0,5920.0,4750.0,4072.0,,13962.4,,8425.6,,8791.0,6139.8,4900.0,,1510.0,1500.0,2600.0,4200.0,2017-08-12,1
Tamil Nadu,3237.5,2875.0,2883.33,5800.0,6350.0,6475.0,6762.5,4970.0,3700.0,,12805.5,,8674.5,,9651.0,7654.75,4625.0,,1512.5,2250.0,1500.0,875.0,2018-08-12,1
Tamil Nadu,3266.67,3000.0,2863.33,6400.0,8400.0,8466.67,8300.0,5766.67,3490.0,,14685.0,,7562.33,,9611.33,6819.33,4366.67,,1666.67,1933.33,1800.0,1966.67,2019-08-12,1
Tamil Nadu,2500.0,2720.0,2527.5,9800.0,10320.0,11980.0,6670.0,6750.0,3864.0,,15247.0,,8445.6,,9089.0,7285.0,4782.0,,1540.0,2060.0,1180.0,1040.0,2016-09-12,1
Tamil Nadu,3310.0,2640.0,2550.0,7520.0,6260.0,8200.0,6480.0,4950.0,4116.0,,13918.6,,8469.6,,8636.8,6485.4,5180.0,,1510.0,1440.0,2120.0,2020.0,2017-09-12,1
Tamil Nadu,3087.5,2875.0,2852.5,5837.5,6287.5,6462.5,6825.0,5230.0,3525.0,,13447.75,,8647.0,,9790.75,7562.25,4525.0,,1512.5,2325.0,1337.5,925.0,2018-09-12,1
Tamil Nadu,3400.0,2975.0,3110.0,6450.0,8550.0,8687.5,8337.5,5875.0,3685.0,,15299.25,,7666.0,,10181.75,7291.25,4600.0,,1625.0,1700.0,2666.67,1033.33,2019-09-12,1
Tamil Nadu,2695.0,2664.0,2527.5,11140.0,10980.0,11220.0,6900.0,6800.0,3864.0,,15123.0,,8497.2,,9023.0,6869.4,4638.0,,1540.0,2000.0,1200.0,1360.0,2016-10-12,1
Tamil Nadu,3330.0,2652.0,2595.0,7560.0,6240.0,7880.0,6480.0,4950.0,4072.0,,13852.6,,8559.6,,8636.8,6716.2,5360.0,,1500.0,1440.0,2360.0,2140.0,2017-10-12,1
Tamil Nadu,3087.5,2875.0,2855.0,5737.5,6262.5,6512.5,6995.0,5275.0,3557.5,,13565.0,,8920.5,,9658.25,7499.25,4475.0,,1537.5,2250.0,1325.0,925.0,2018-10-12,1
Tamil Nadu,3821.43,3037.14,3262.86,6564.29,8628.57,8885.71,8442.86,5928.57,3650.0,,14489.57,12967.0,7821.14,,9972.14,7217.0,4614.29,,1485.71,1914.29,3400.0,1885.71,2019-10-12,1
Tamil Nadu,2815.0,2744.0,2550.0,12540.0,10320.0,10540.0,6580.0,6600.0,3906.0,,14929.4,,8467.6,,9110.0,6777.4,4530.0,,1540.0,1880.0,1100.0,700.0,2016-11-12,2
Tamil Nadu,3277.5,2640.0,2553.33,7125.0,6212.5,7025.0,6487.5,5050.0,4025.0,,13607.0,,8800.5,,8645.75,6780.75,5275.0,,1500.0,1500.0,3375.0,3650.0,2017-11-12,2
Tamil Nadu,3075.0,2900.0,2860.0,6200.0,6675.0,7775.0,7275.0,5185.0,3555.0,,13327.25,,9006.33,,9852.0,7515.25,4525.0,,1530.0,2625.0,1750.0,1150.0,2018-11-12,2
Tamil Nadu,3883.33,3056.67,3341.11,6488.89,9022.22,11787.5,8955.56,6100.0,3614.44,2800.0,14917.44,13076.5,8111.44,10736.0,10079.56,7407.78,4688.89,36000.0,1444.44,2411.11,5255.56,1622.22,2019-11-12,2
Tamil Nadu,2902.0,2812.0,2562.5,12200.0,9520.0,9890.0,6480.0,6500.0,3938.0,,14653.8,,8489.6,,9120.0,7009.8,4512.0,,1540.0,1740.0,1220.0,720.0,2016-12-12,2
Tamil Nadu,3278.0,2752.0,2505.0,6520.0,6060.0,6680.0,6410.0,4950.0,3926.0,,13369.0,,8708.4,,8938.2,7065.8,4840.0,,1510.0,1240.0,3980.0,1700.0,2017-12-12,2
Tamil Nadu,3100.0,2958.0,3068.0,6520.0,6860.0,7980.0,7320.0,5340.0,3422.0,,13658.8,,8326.8,,9589.2,6939.4,4430.0,,1474.0,1940.0,1260.0,1100.0,2018-12-12,2
Tamil Nadu,3961.11,3117.78,3037.78,6388.89,8977.78,11572.22,9055.56,5900.0,3568.89,2800.0,14713.44,12483.5,8234.11,,10080.5,8234.38,4666.67,36000.0,1522.22,2444.44,8088.89,1344.44,2019-12-12,2
Tamil Nadu,2651.0,2750.0,2336.75,6280.0,13060.0,14400.0,9280.0,7150.0,3400.0,,12200.2,,7885.4,,8955.4,5596.8,4009.0,,1510.0,1680.0,1800.0,2740.0,2016-01-13,2
Tamil Nadu,3268.75,2845.0,2643.33,11175.0,7875.0,9637.5,6550.0,6000.0,4085.0,,14140.75,,8332.25,,9135.0,7265.25,4716.25,,1550.0,1700.0,1250.0,1175.0,2017-01-13,2
Tamil Nadu,3342.0,2696.0,2505.0,6340.0,6300.0,6670.0,6580.0,5200.0,3692.0,,12929.4,,8762.6,,8971.2,7027.8,4860.0,,1500.0,1440.0,3760.0,740.0,2018-01-13,2
Tamil Nadu,3040.0,2920.0,2920.0,6500.0,7080.0,7700.0,7440.0,5320.0,3388.0,,14001.2,,8196.4,,9388.2,6895.4,4456.6,,1550.0,1940.0,1440.0,3120.0,2019-01-13,2
Tamil Nadu,2525.0,2750.0,2336.75,5880.0,12320.0,13300.0,8610.0,6500.0,3430.0,,12057.0,,7820.4,,8922.6,5994.4,3805.0,,1530.0,1640.0,1480.0,800.0,2016-02-13,3
Tamil Nadu,3328.0,2776.0,2572.5,8720.0,6950.0,9190.0,6440.0,5650.0,4266.0,,13998.2,,8600.4,,9077.0,7240.8,4572.0,,1550.0,1380.0,1160.0,1980.0,2017-02-13,3
Tamil Nadu,3208.6,2736.0,2505.0,5750.0,6410.0,6660.0,6760.0,5000.0,3554.0,,12774.6,,8698.4,,9043.2,7035.6,4800.0,,1500.0,1360.0,2320.0,640.0,2018-02-13,3
Tamil Nadu,3060.0,2920.0,2940.0,6260.0,8070.0,7750.0,7680.0,5840.0,3374.0,,13894.0,,8287.4,,9494.0,7066.8,4293.4,,1602.0,1720.0,1040.0,1020.0,2019-02-13,3
Tamil Nadu,2445.0,2700.0,2299.25,5810.0,11240.0,13140.0,8600.0,6200.0,3450.0,,12013.0,,7832.2,,9044.2,6270.0,3624.0,,1530.0,1600.0,1200.0,640.0,2016-03-13,3
Tamil Nadu,3300.0,2835.0,2550.0,7050.0,6525.0,8750.0,6150.0,5400.0,4300.0,,14062.75,,8674.25,,9092.5,6859.75,4425.0,,1562.5,1225.0,1075.0,2175.0,2017-03-13,3
Tamil Nadu,3080.0,2692.0,2525.0,5520.0,6520.0,6530.0,6800.0,4950.0,3612.0,,12884.6,,8808.4,,9120.0,7798.5,4630.0,,1500.0,1420.0,1380.0,680.0,2018-03-13,3
Tamil Nadu,3080.0,2960.0,2900.0,6260.0,8100.0,7470.0,7660.0,5648.0,3466.0,,13914.0,10000.0,8001.0,,9537.8,7041.8,4300.0,,1584.0,1560.0,960.0,1080.0,2019-03-13,3
Tamil Nadu,2364.0,2640.0,2336.75,6240.0,12260.0,13940.0,8380.0,7100.0,3990.0,,13318.2,,8039.6,,9000.2,6870.6,3784.0,,1530.0,1680.0,1220.0,1220.0,2016-04-13,3
Tamil Nadu,3175.0,2785.0,2533.33,7675.0,6850.0,9425.0,6725.0,5600.0,4232.5,,14387.75,,8701.75,,9065.0,6528.75,4375.0,,1562.5,1400.0,1000.0,1200.0,2017-04-13,3
Tamil Nadu,3040.0,2672.0,2525.0,5230.0,6380.0,6440.0,6720.0,5000.0,3414.0,,12891.2,,9035.2,,9300.2,8118.8,4400.0,,1500.0,1760.0,1120.0,860.0,2018-04-13,3
Tamil Nadu,3025.0,2987.5,3000.0,6225.0,8025.0,7612.5,7487.5,5585.0,3502.5,,14075.25,9750.0,8022.25,,9532.5,6675.33,4066.75,,1580.0,1675.0,1025.0,2325.0,2019-04-13,3
Tamil Nadu,2384.0,2650.0,2372.5,7160.0,13020.0,16060.0,8440.0,7350.0,3944.0,,13993.8,,8231.6,,9088.0,6910.8,4075.0,,1530.0,1960.0,1200.0,3080.0,2016-05-13,3
Tamil Nadu,3115.0,2762.5,2600.0,7600.0,6712.5,8975.0,6700.0,5400.0,4200.0,,14395.25,,8667.0,,8982.75,6441.75,4575.0,,1537.5,1525.0,975.0,675.0,2017-05-13,3
Tamil Nadu,3100.0,2660.0,2525.0,5040.0,6260.0,6490.0,6700.0,4750.0,3068.0,,13264.8,,8933.2,,9216.0,8171.4,4460.0,,1500.0,2000.0,1110.0,860.0,2018-05-13,3
Tamil Nadu,3150.0,2930.0,2920.0,6340.0,8230.0,7800.0,8020.0,5568.0,3604.0,,13853.25,9750.0,7736.0,,9531.0,6688.8,4206.6,,1587.5,1860.0,1240.0,3580.0,2019-05-13,3
Tamil Nadu,2528.0,2654.0,2410.0,7790.0,12100.0,15460.0,7900.0,7200.0,3892.0,,14422.8,,8253.6,,9066.2,6814.8,4329.0,,1530.0,2100.0,1240.0,5900.0,2016-06-13,1
Tamil Nadu,3275.0,2775.0,2516.67,7325.0,5925.0,8650.0,6300.0,4900.0,4165.0,,14353.75,,8667.0,,8900.75,6565.5,4700.0,,1537.5,1450.0,1125.0,1825.0,2017-06-13,1
Tamil Nadu,3230.0,2700.0,2510.0,4980.0,6280.0,6590.0,6720.0,4666.67,3728.0,,13500.0,,8933.0,,9464.6,8259.6,4300.0,,1500.0,2080.0,1300.0,1240.0,2018-06-13,1
Tamil Nadu,3270.0,2942.0,2962.0,6410.0,8640.0,8580.0,8500.0,5628.0,3586.0,,14742.2,9500.0,7607.6,,9583.0,6685.4,4346.6,,1587.5,2060.0,1780.0,3510.0,2019-06-13,1
Tamil Nadu,2512.0,2714.0,2467.5,9787.5,11980.0,15340.0,7800.0,7500.0,3884.0,,14917.0,,8136.4,,9043.4,6523.0,4208.0,,1540.0,2200.0,1500.0,1980.0,2016-07-13,1
Tamil Nadu,3348.0,2740.0,2562.5,7240.0,5840.0,8160.0,6180.0,5000.0,4074.0,,14002.4,,8469.6,,8821.8,6356.6,4740.0,,1510.0,1360.0,1040.0,6740.0,2017-07-13,1
Tamil Nadu,3237.5,2705.0,2565.0,5050.0,6275.0,6625.0,6687.5,4800.0,3670.0,,13138.75,,8780.75,,9578.5,8058.5,4450.0,,1475.0,2200.0,1775.0,1625.0,2018-07-13,1
Tamil Nadu,3387.5,3012.5,3147.5,6375.0,8450.0,8412.5,8300.0,5800.0,3577.5,,15107.25,,7814.5,,9471.5,6734.25,4366.75,,1605.0,2025.0,1825.0,3575.0,2019-07-13,1
Tamil Nadu,2530.0,2720.0,2502.5,9850.0,11280.0,13320.0,7130.0,7400.0,3926.0,,15147.8,,8158.4,,9023.4,6601.0,4519.0,,1540.0,2080.0,1240.0,720.0,2016-08-13,1
Tamil Nadu,3300.0,2725.0,2533.33,7037.5,5825.0,7550.0,5825.0,4700.0,4075.0,,14203.0,,8557.0,,8791.0,6208.0,4900.0,,1512.5,1425.0,2675.0,4250.0,2017-08-13,1
Tamil Nadu,3150.0,2860.0,2937.5,5740.0,6400.0,6500.0,6730.0,5193.33,3692.0,,13145.4,,8478.0,,9720.8,7654.75,4620.0,,1510.0,2240.0,1540.0,900.0,2018-08-13,1
Tamil Nadu,3400.0,3012.5,3110.0,6375.0,8450.0,8475.0,8300.0,5800.0,3537.5,,15005.25,,7599.25,,9628.5,6762.75,4337.5,,1655.0,1825.0,1925.0,1925.0,2019-08-13,1
Tamil Nadu,2500.0,2720.0,2527.5,9800.0,10320.0,11980.0,6670.0,6750.0,3864.0,,15247.0,,8445.6,,9089.0,7285.0,4782.0,,1540.0,2100.0,1220.0,1140.0,2016-09-13,1
Tamil Nadu,3310.0,2640.0,2550.0,7560.0,6260.0,8200.0,6480.0,4950.0,4124.0,,13918.6,,8491.6,,8636.8,6507.4,5180.0,,1510.0,1480.0,2100.0,2180.0,2017-09-13,1
Tamil Nadu,3183.33,2866.67,2903.33,6016.67,6383.33,6550.0,6966.67,5295.0,3553.33,,13828.0,,8159.67,,9684.67,7519.0,4566.67,,1583.33,2433.33,1516.67,833.33,2018-09-13,1
Tamil Nadu,3640.0,3040.0,3128.0,6520.0,8540.0,8670.0,8430.0,5800.0,3728.0,,15299.25,,8532.8,,10181.75,7272.0,4720.0,,1500.0,1760.0,2880.0,980.0,2019-09-13,1
Tamil Nadu,2711.0,2704.0,2527.5,11260.0,10920.0,11160.0,6860.0,6800.0,3868.0,,15123.0,,8453.2,,9023.0,6803.2,4638.0,,1540.0,2000.0,1240.0,1240.0,2016-10-13,1
Tamil Nadu,3330.0,2652.0,2595.0,7560.0,6240.0,7880.0,6480.0,4950.0,4072.0,,13852.6,,8559.6,,8636.8,6716.2,5360.0,,1500.0,1440.0,2440.0,2500.0,2017-10-13,1
Tamil Nadu,3087.5,2875.0,2855.0,5762.5,6262.5,6512.5,6995.0,5275.0,3557.5,,13565.0,,8920.5,,9658.25,7499.25,4475.0,,1537.5,2250.0,1350.0,950.0,2018-10-13,1
Tamil Nadu,3821.43,3037.14,3262.86,6564.29,8628.57,8885.71,8442.86,5928.57,3650.0,,14489.57,12967.0,7821.14,,9972.14,7217.0,4614.29,,1485.71,1885.71,3385.71,1871.43,2019-10-13,1
Tamil Nadu,2815.0,2744.0,2550.0,12540.0,10300.0,10520.0,6580.0,6600.0,3906.0,,14929.4,,8467.6,,9110.0,6777.4,4530.0,,1540.0,1880.0,1100.0,700.0,2016-11-13,2
Tamil Nadu,3262.0,2692.0,2670.0,7060.0,6170.0,7080.0,6390.0,5050.0,4040.0,,13720.6,,8534.8,,8652.8,6809.2,5180.0,,1510.0,1500.0,3260.0,3640.0,2017-11-13,2
Tamil Nadu,3075.0,2900.0,2860.0,6200.0,6675.0,7775.0,7275.0,5185.0,3527.5,,13327.25,,9006.33,,9852.0,7515.25,4525.0,,1530.0,2550.0,1750.0,1100.0,2018-11-13,2
Tamil Nadu,3883.33,3067.78,3296.25,6511.11,9066.67,11875.0,9055.56,6100.0,3618.89,2800.0,14814.67,13076.5,8272.67,10736.0,9934.22,7579.88,4700.0,,1444.44,2244.44,5255.56,1600.0,2019-11-13,2
Tamil Nadu,2977.5,2790.0,2616.67,12250.0,10400.0,10112.5,6600.0,6800.0,3947.5,,14746.0,,8304.5,,9120.0,7086.5,4590.0,,1550.0,1825.0,1275.0,700.0,2016-12-13,2
Tamil Nadu,3278.0,2752.0,2505.0,6480.0,5920.0,6640.0,6430.0,4950.0,3916.0,,13127.4,,8718.4,,8960.2,7143.8,4840.0,,1510.0,1240.0,4040.0,1540.0,2017-12-13,2
Tamil Nadu,3100.0,2968.0,3068.0,6520.0,6940.0,7940.0,7320.0,5340.0,3422.0,,13858.8,,8326.8,,9583.2,6959.4,4470.0,,1474.0,1880.0,1280.0,1100.0,2018-12-13,2
Tamil Nadu,3961.11,3117.78,3037.78,6388.89,8977.78,11572.22,9055.56,5900.0,3568.89,2800.0,14713.44,12483.5,8234.11,,10080.5,8262.25,4666.67,36000.0,1522.22,2555.56,7933.33,1277.78,2019-12-13,2
Tamil Nadu,2651.0,2750.0,2336.75,6280.0,13060.0,14400.0,9280.0,7150.0,3410.0,,12200.2,,7885.4,,8955.4,5596.8,4009.0,,1510.0,1700.0,1840.0,2980.0,2016-01-14,2
Tamil Nadu,3268.75,2845.0,2643.33,11175.0,7875.0,9637.5,6550.0,6000.0,4085.0,,14140.75,,8332.25,,9135.0,7265.25,4716.25,,1550.0,1700.0,1250.0,1175.0,2017-01-14,2
Tamil Nadu,3342.0,2696.0,2505.0,6340.0,6300.0,6670.0,6580.0,5200.0,3692.0,,12929.4,,8762.6,,8971.2,7027.8,4860.0,,1500.0,1440.0,3760.0,740.0,2018-01-14,2
